Sale Identifier,Date,Book Title,Quantity,Unit Price,Total Price
2066,2019-02-27,Misbehaving: The Making of Behavioral Economics,3,47.99,143.97
2066,2023-07-29,Soft Power,1,49.04,49.04
2066,2021-07-08,The Age of Surveillance Capitalism,3,29.12,87.36
2067,2020-02-06,The Devil in the White City,3,38.72,116.16
2067,2022-12-02,Think and Grow Rich,1,10.38,10.38
2067,2019-12-06,The Curious Incident of the Dog in the Night-Time,2,40.73,81.46
2067,2023-09-18,Originals: How Non-Conformists Move the World,1,31.59,31.59
2068,2025-10-09,Ain't I a Woman?,3,14.05,42.15
2069,2024-03-16,Who Owns the Future?,1,23.97,23.97
2069,2019-03-07,The Myth of Normal,3,29.1,87.3
2069,2022-07-25,Complex PTSD: From Surviving to Thriving,2,30.42,60.84
2069,2025-08-05,The Polyvagal Theory in Therapy,2,25.8,51.6
2070,2022-10-16,The Bourne Identity,1,46.37,46.37
2071,2019-04-14,Strangers on a Train,1,28.94,28.94
2072,2024-04-13,The Time Machine,1,23.63,23.63
2072,2020-06-28,Alexander Hamilton,2,24.94,49.88
2072,2022-03-26,Underland,1,45.61,45.61
2073,2021-06-09,Anna Karenina,3,13.57,40.71
2074,2020-01-15,Can You Keep a Secret?,1,45.19,45.19
2075,2020-03-25,The Woman in Cabin 10,3,41.06,123.18
2075,2020-09-19,Irresistible: The Rise of Addictive Technology and the Business of Keeping Us Hooked,1,15.55,15.55
2075,2021-01-11,The Richest Man in Babylon,1,25.42,25.42
2076,2025-07-16,When Genius Failed,1,10.44,10.44
2077,2020-07-18,The Automatic Millionaire,3,48.4,145.2
2077,2019-01-08,Becoming,2,32.82,65.64
2077,2021-04-12,Irresistible: The Rise of Addictive Technology and the Business of Keeping Us Hooked,1,39.73,39.73
2078,2021-03-11,The Millionaire Next Door,1,31.29,31.29
2079,2024-01-21,Why I'm No Longer Talking to White People About Race,2,45.88,91.76
2080,2024-12-31,Nicomachean Ethics,2,20.55,41.1
2080,2019-12-29,The Word Is Murder,2,11.38,22.76
2080,2024-03-19,Rage Becomes Her: The Power of Women's Anger,2,31.9,63.8
2080,2020-01-17,How I Lost Money in Real Estate Before It Ever Had a Chance to Lose Mine,3,15.89,47.67
2080,2024-05-27,Cover Her Face,1,32.68,32.68
2081,2023-01-28,The Devil in the White City,3,28.35,85.05
2081,2019-04-20,Capital in the Twenty-First Century,2,12.7,25.4
2082,2019-04-21,Boundary Boss,1,20.74,20.74
2083,2019-02-13,Moneyball,2,46.97,93.94
2083,2019-04-06,Man's Search for Meaning,1,15.0,15.0
2084,2020-10-06,Long Walk to Freedom,3,20.4,61.2
2085,2020-12-04,Do Androids Dream of Electric Sheep?,2,11.07,22.14
2086,2023-04-12,Factfulness,1,32.69,32.69
2087,2024-02-17,A Liberated Mind: How to Pivot Toward What Truly Matters,3,32.89,98.67
2087,2019-09-09,Behave: The Biology of Humans at Our Best and Worst,1,28.24,28.24
2088,2019-02-07,The Better Angels of Our Nature,1,25.11,25.11
2089,2022-10-13,The Bourne Identity,2,11.3,22.6
2089,2022-07-12,I Will Teach You to Be Rich,3,29.12,87.36
2089,2024-08-09,Humankind: A Hopeful History,3,35.03,105.09
2089,2025-09-03,Decisive: How to Make Better Choices in Life and Work,1,42.03,42.03
2089,2025-12-05,Irresistible: The Rise of Addictive Technology and the Business of Keeping Us Hooked,2,27.19,54.38
2090,2023-06-30,The Clash of Civilizations and the Remaking of World Order,3,47.93,143.79
2090,2019-05-22,Saving Capitalism,2,24.9,49.8
2090,2022-03-16,These Truths: A History of the United States,2,39.17,78.34
2091,2023-02-07,Rosemary's Baby,2,18.06,36.12
2092,2023-08-30,The Artist's Way,3,25.29,75.87
2092,2022-03-05,Influence: The Psychology of Persuasion,1,14.79,14.79
2093,2024-02-12,This is Marketing,2,14.61,29.22
2094,2025-02-18,The Revenge of Geography,3,46.93,140.79
2095,2019-06-27,I'm Glad My Mom Died,2,42.87,85.74
2096,2024-05-31,Irresistible: The Rise of Addictive Technology and the Business of Keeping Us Hooked,3,17.2,51.6
2096,2020-10-15,New Dark Age: Technology and the End of the Future,3,13.02,39.06
2096,2022-04-28,Atlas of the Heart,2,25.05,50.1
2097,2022-10-09,On Tyranny,1,33.97,33.97
2098,2025-12-17,The 5 Love Languages,1,19.64,19.64
2098,2024-05-02,Orientalism,3,43.44,130.32
2098,2020-08-31,Atlas of the Heart,1,33.03,33.03
2098,2025-06-16,And Then There Were None,2,48.64,97.28
2099,2021-10-12,Never Let Me Go,1,29.76,29.76
2100,2021-02-24,The Hobbit,2,47.55,95.1
2101,2019-10-17,Us vs Them: The Failure of Globalism,2,30.28,60.56
2101,2019-10-01,Alone Together,3,33.36,100.08
2102,2025-09-09,In the Meantime,1,40.61,40.61
2103,2025-12-13,Uncanny Valley,3,11.3,33.9
2104,2022-05-05,Rachel's Holiday,2,46.07,92.14
2105,2020-12-29,Tiny Habits,1,37.99,37.99
2105,2023-05-02,Anna Karenina,2,42.18,84.36
2105,2024-03-25,Emotional Intelligence: Why It Can Matter More Than IQ,2,38.56,77.12
2106,2020-12-02,Rosemary's Baby,3,37.87,113.61
2107,2023-07-29,War and Peace,2,25.01,50.02
2108,2025-08-02,The Children of Men,1,38.72,38.72
2108,2022-10-22,Principles for Dealing with the Changing World Order,2,23.47,46.94
2108,2022-04-14,The State of Affairs,1,10.8,10.8
2108,2022-09-23,Love's Executioner,1,48.8,48.8
2108,2022-10-30,Misery,1,49.51,49.51
2109,2021-06-27,The Bourne Identity,2,24.6,49.2
2110,2023-01-05,The Price of Inequality,2,27.94,55.88
2110,2019-03-03,Desert Solitaire,3,40.72,122.16
2111,2025-02-16,Grit: The Power of Passion and Perseverance,3,45.49,136.47
2112,2020-08-12,The Art of Thinking Clearly,3,25.39,76.17
2112,2020-11-10,Peace Is Every Step,1,48.25,48.25
2112,2020-09-16,New Dark Age: Technology and the End of the Future,1,13.32,13.32
2112,2025-06-29,On Tyranny,1,41.62,41.62
2113,2021-04-09,The Spy Who Came in from the Cold,1,31.92,31.92
2113,2021-06-22,Between the Stops,2,40.78,81.56
2114,2022-06-02,Quiet: The Power of Introverts in a World That Can't Stop Talking,1,10.4,10.4
2114,2023-10-21,Good to Great,2,17.87,35.74
2114,2023-07-05,The Duke and I,1,46.94,46.94
2115,2019-05-22,"Farewell, My Lovely",2,19.87,39.74
2116,2022-01-22,Originals: How Non-Conformists Move the World,1,21.78,21.78
2116,2019-12-09,The Attention Merchants,2,39.27,78.54
2116,2024-01-12,Just Mercy: A Story of Justice and Redemption,2,24.76,49.52
2116,2024-03-11,How to Blow Up a Pipeline,1,18.39,18.39
2117,2020-04-19,How to Break Up with Your Phone,2,36.71,73.42
2117,2022-09-20,Snow Crash,2,22.35,44.7
2117,2025-06-05,Emotional Intelligence 2.0,3,47.39,142.17
2118,2021-09-16,The Selfish Gene,1,48.76,48.76
2119,2024-06-12,The Immortal Life of Henrietta Lacks,1,18.34,18.34
2120,2025-01-23,Agnes Grey,1,40.11,40.11
2120,2025-05-31,Mythos,2,17.65,35.3
2121,2023-02-03,Antifragile,2,25.03,50.06
2121,2020-11-14,Nicomachean Ethics,3,14.53,43.59
2122,2025-03-28,The Green Mile,3,23.13,69.39
2122,2020-02-01,In the Meantime,3,23.03,69.09
2123,2024-01-12,Know My Name: A Memoir,2,13.23,26.46
2123,2019-10-27,Mating in Captivity,2,47.12,94.24
2124,2023-01-25,The Prince,1,28.62,28.62
2125,2020-05-01,The Undercover Economist,3,22.25,66.75
2125,2023-04-07,Good and Mad: The Revolutionary Power of Women's Anger,2,38.4,76.8
2125,2025-06-24,The Gene: An Intimate History,2,47.03,94.06
2125,2023-01-07,How to Break Up with Your Phone,2,36.87,73.74
2126,2024-10-04,Murder on the Orient Express,1,14.87,14.87
2126,2020-06-17,Born a Crime,1,15.01,15.01
2126,2022-07-14,The 4-Hour Workweek,1,41.75,41.75
2127,2020-10-31,The Old Ways,2,16.19,32.38
2128,2023-11-11,Why I'm No Longer Talking to White People About Race,3,49.15,147.45
2129,2023-10-28,Murder on the Orient Express,1,11.49,11.49
2129,2024-04-23,A Return to Love,3,46.93,140.79
2129,2021-11-26,SPQR: A History of Ancient Rome,2,20.92,41.84
2130,2021-02-23,Rachel's Holiday,2,24.12,48.24
2131,2020-09-30,My Grandmother's Hands: Racialized Trauma and the Pathway to Mending Our Hearts and Bodies,3,28.43,85.29
2132,2025-01-21,The Devil in the White City,3,15.78,47.34
2132,2021-12-05,Narrative of the Life of Frederick Douglass,1,13.04,13.04
2132,2019-06-03,The Value of Everything: Making and Taking in the Global Economy,2,20.39,40.78
2132,2020-02-25,These Truths: A History of the United States,2,32.47,64.94
2133,2024-07-03,Tiny Habits,1,19.45,19.45
2134,2022-03-29,Neuromancer,1,37.84,37.84
2135,2023-02-09,Complications,2,24.62,49.24
2135,2020-09-13,Silent Spring,2,15.17,30.34
2135,2020-03-17,The Innovator's Dilemma,3,11.23,33.69
2135,2024-10-30,The Happiness Trap,3,22.57,67.71
2135,2020-05-13,All About Love,3,43.74,131.22
2136,2020-07-13,Harry Potter and the Chamber of Secrets,3,44.03,132.09
2137,2023-06-04,One Hundred Years of Solitude,2,47.8,95.6
2137,2019-11-27,Think for Yourself: The Art and Science of Good Judgment,1,40.76,40.76
2137,2025-10-08,Tiny Habits,2,33.53,67.06
2137,2019-07-20,Brave New World,2,31.36,62.72
2138,2021-05-26,The Green Mile,1,25.51,25.51
2139,2019-12-21,Grit: The Power of Passion and Perseverance,2,46.13,92.26
2139,2025-08-29,Nineteen Eighty-Four,3,26.8,80.4
2139,2022-06-21,The Diary of a Young Girl,1,43.26,43.26
2139,2019-03-27,The Republic,3,41.62,124.86
2140,2020-08-17,The Age of Surveillance Capitalism,3,47.15,141.45
2141,2025-10-29,"Set Boundaries, Find Peace",2,32.73,65.46
2141,2020-03-25,Drawdown: The Most Comprehensive Plan Ever Proposed to Reverse Global Warming,1,30.5,30.5
2141,2025-03-03,How I Lost Money in Real Estate Before It Ever Had a Chance to Lose Mine,3,15.39,46.17
2142,2025-12-02,Good to Great,2,25.44,50.88
2143,2019-06-21,Norse Mythology,1,31.66,31.66
2144,2022-02-27,The Most Important Thing: Uncommon Sense for the Thoughtful Investor,1,19.94,19.94
2145,2025-01-15,A Return to Love,1,17.86,17.86
2145,2020-03-13,A Walk to Remember,1,15.67,15.67
2145,2023-05-18,The Millionaire Next Door,2,26.68,53.36
2145,2020-06-10,Everything Is F*cked: A Book About Hope,3,47.68,143.04
2146,2019-08-30,Stories of Your Life and Others,2,45.05,90.1
2147,2020-03-11,Never Let Me Go,3,29.29,87.87
2147,2023-03-15,Shoe Dog,3,34.9,104.7
2148,2022-12-18,Admissions: A Life in Brain Surgery,1,46.48,46.48
2149,2022-03-03,The Little Book That Beats the Market,3,29.37,88.11
2150,2021-03-20,Cover Her Face,3,32.29,96.87
2150,2020-11-22,The Clash of Civilizations and the Remaking of World Order,3,49.49,148.47
2150,2025-08-28,John Adams,2,21.87,43.74
2151,2021-12-24,One Hundred Years of Solitude,3,33.0,99.0
2151,2025-12-23,The Second Sex,3,29.07,87.21
2152,2022-07-05,Limits to Growth,1,10.02,10.02
2153,2019-08-03,The Souls of Black Folk,3,36.22,108.66
2154,2023-01-16,Orientalism,3,16.92,50.76
2154,2020-03-06,The Polyvagal Theory in Therapy,2,19.0,38.0
2154,2022-07-06,Factfulness,2,25.2,50.4
2154,2023-06-08,Energy and Civilization: A History,1,20.6,20.6
2155,2023-06-10,The Revenge of Geography,2,12.55,25.1
2155,2025-10-18,The Divide: A Brief Guide to Global Inequality and its Solutions,2,38.11,76.22
2155,2020-09-03,A Night to Surrender,2,18.96,37.92
2156,2021-11-01,The Bourne Identity,2,14.57,29.14
2156,2025-07-05,Uncanny Valley,1,48.89,48.89
2156,2021-08-24,Small Is Beautiful,3,33.66,100.98
2157,2024-07-05,The World Is Flat,1,40.86,40.86
2157,2024-07-10,Distracted: The Erosion of Attention and the Coming Dark Age,1,44.47,44.47
2158,2022-08-01,Team of Rivals,1,38.77,38.77
2159,2020-04-22,Dead Wake,3,14.96,44.88
2160,2020-01-26,Who Owns the Future?,1,17.92,17.92
2161,2025-09-01,On War,3,33.9,101.7
2161,2021-09-15,Villette,2,34.62,69.24
2162,2022-07-05,Three Weeks,2,18.48,36.96
2162,2021-12-18,The Only Game in Town,3,40.21,120.63
2163,2020-04-02,A Scanner Darkly,3,47.18,141.54
2163,2025-09-10,Behave: The Biology of Humans at Our Best and Worst,2,11.66,23.32
2163,2020-02-01,Mindset: The New Psychology of Success,2,13.01,26.02
2164,2022-05-12,Politics,1,47.38,47.38
2165,2025-10-27,The Martian,2,40.29,80.58
2165,2019-02-15,The Clash of Civilizations and the Remaking of World Order,1,12.73,12.73
2165,2022-01-20,The Time Machine,3,31.0,93.0
2165,2020-08-30,In Catastrophic Times: Resisting the Coming Barbarism,3,45.45,136.35
2165,2025-03-03,The New Jim Crow,3,29.12,87.36
2166,2024-06-15,Nudge,1,34.38,34.38
2167,2023-02-04,Twitter and Tear Gas: The Power and Fragility of Networked Protest,2,19.77,39.54
2167,2023-11-27,Just Mercy: A Story of Justice and Redemption,3,21.85,65.55
2167,2023-02-01,A Return to Love,1,15.43,15.43
2167,2021-03-31,Love in the Time of Cholera,2,32.72,65.44
2168,2019-01-25,Contested Will,2,42.05,84.1
2168,2021-11-08,Tao Te Ching,3,39.93,119.79
2169,2024-02-14,These Truths: A History of the United States,2,22.35,44.7
2170,2019-04-09,Who Owns the Future?,3,44.96,134.88
2171,2019-09-22,The 9 Steps to Financial Freedom,1,24.61,24.61
2171,2019-02-20,The Republic,1,15.02,15.02
2171,2019-05-15,Harry Potter and the Philosopher's Stone,1,15.99,15.99
2171,2024-05-27,Starship Troopers,1,14.92,14.92
2172,2025-06-04,Just Mercy: A Story of Justice and Redemption,3,15.28,45.84
2172,2020-06-18,1776,1,38.69,38.69
2173,2021-06-08,Dare to Lead,1,11.03,11.03
2174,2025-12-12,Basic Economics,1,39.83,39.83
2174,2023-06-22,Stories of Your Life and Others,3,10.93,32.79
2175,2022-11-03,The Hobbit,1,44.09,44.09
2175,2021-04-04,The Thin Man,1,20.86,20.86
2176,2019-08-17,Awakenings,3,23.95,71.85
2177,2019-04-07,A Liberated Mind: How to Pivot Toward What Truly Matters,1,24.75,24.75
2177,2021-12-24,The Talented Mr. Ripley,3,31.06,93.18
2178,2021-11-23,Quiet: The Power of Introverts in a World That Can't Stop Talking,2,11.97,23.94
2178,2023-08-22,Politics,3,31.03,93.09
2179,2021-10-29,Smarter Faster Better,1,32.34,32.34
2180,2022-06-13,The Sixth Extinction,1,10.4,10.4
2181,2023-02-22,The Great Derangement: Climate Change and the Unthinkable,2,43.63,87.26
2181,2024-12-07,Tao Te Ching,1,19.48,19.48
2182,2020-03-27,The Fifth Season,2,17.21,34.42
2182,2023-09-12,Writing Down the Bones,1,23.26,23.26
2183,2023-12-07,On Writing Well,1,26.39,26.39
2183,2021-09-25,An Inconvenient Truth,3,32.77,98.31
2184,2023-03-10,Eloquent Rage: A Black Feminist Discovers Her Superpower,2,33.6,67.2
2184,2021-01-26,Ain't I a Woman?,1,49.19,49.19
2184,2022-02-13,Factfulness,3,13.11,39.33
2185,2024-06-14,Spare,3,44.74,134.22
2185,2019-11-27,This is Marketing,1,46.64,46.64
2185,2020-11-22,The ONE Thing,1,18.55,18.55
2185,2021-07-15,Narrative of the Life of Frederick Douglass,3,19.55,58.65
2186,2025-10-14,Ubik,1,20.82,20.82
2187,2021-04-21,Unbound: My Story of Liberation and the Birth of the Me Too Movement,3,49.95,149.85
2187,2024-06-08,Big Little Lies,3,41.44,124.32
2188,2025-09-23,Alone Together,2,43.62,87.24
2188,2020-03-13,The Total Money Makeover,3,10.34,31.02
2188,2021-03-15,Unbound: My Story of Liberation and the Birth of the Me Too Movement,2,21.3,42.6
2188,2021-01-04,The 5 Love Languages,3,16.89,50.67
2188,2023-09-14,Greenlights,3,21.85,65.55
2189,2025-12-26,The Willpower Instinct,3,30.06,90.18
2189,2024-05-30,White Fragility,3,14.33,42.99
2189,2023-04-16,Humankind: A Hopeful History,1,33.81,33.81
2189,2021-11-16,Dead Wake,1,38.96,38.96
2190,2019-08-13,The Polyvagal Theory,2,43.4,86.8
2191,2019-04-04,How to Do Nothing: Resisting the Attention Economy,1,45.25,45.25
2192,2024-02-09,The Lean Startup,1,25.05,25.05
2193,2020-07-18,Adrift: America in 100 Charts,1,21.98,21.98
2193,2020-12-07,The Polyvagal Theory,2,41.38,82.76
2193,2021-10-11,The Hunger Games,1,44.86,44.86
2194,2023-07-03,The Polyvagal Theory,2,45.38,90.76
2195,2024-03-17,"The Four: The Hidden DNA of Amazon, Apple, Facebook, and Google",1,26.5,26.5
2195,2024-11-08,Unbound: My Story of Liberation and the Birth of the Me Too Movement,2,49.59,99.18
2196,2019-03-16,The Attention Merchants,1,41.35,41.35
2196,2025-12-11,I'm Glad My Mom Died,1,22.11,22.11
2197,2022-12-27,Born a Crime,1,43.16,43.16
2198,2024-01-25,The Hunger Games,1,14.06,14.06
2199,2021-12-26,The Talented Mr. Ripley,3,37.17,111.51
2200,2022-05-26,Villette,3,26.13,78.39
2201,2023-12-18,Manufacturing Consent,2,27.91,55.82
2201,2024-01-29,Freakonomics,3,32.51,97.53
2202,2021-04-18,The 4-Hour Workweek,2,16.32,32.64
2203,2022-06-03,Adrift: America in 100 Charts,1,33.45,33.45
2204,2023-06-18,The Day of the Triffids,1,12.29,12.29
2204,2021-10-02,Enchiridion,2,38.94,77.88
2204,2022-08-05,Know My Name: A Memoir,1,22.8,22.8
2205,2024-07-28,The Maltese Falcon,2,31.59,63.18
2206,2024-07-25,Long Walk to Freedom,3,31.3,93.9
2206,2024-03-13,Thinking in Bets,3,16.49,49.47
2207,2025-12-03,The Willpower Instinct,1,49.96,49.96
2208,2020-12-19,Moneyball,2,24.01,48.02
2208,2025-08-29,Us vs Them: The Failure of Globalism,3,26.62,79.86
2209,2020-01-28,Eloquent Rage: A Black Feminist Discovers Her Superpower,2,17.92,35.84
2210,2020-01-10,Love's Executioner,2,22.08,44.16
2211,2019-12-07,The Year of Less,3,33.5,100.5
2212,2025-02-09,What I Know for Sure,1,43.87,43.87
2212,2025-09-03,The Better Angels of Our Nature,3,25.18,75.54
2212,2022-12-22,Frankenstein,1,19.07,19.07
2213,2024-09-12,The Little Book of Common Sense Investing,2,23.28,46.56
2213,2021-06-04,The Happiness Advantage,2,20.18,40.36
2214,2022-07-21,The Prophet,1,11.92,11.92
2214,2024-07-06,The Brothers Karamazov,2,35.74,71.48
2215,2024-12-05,Native American DNA: Tribal Belonging and the False Promise of Genetic Science,1,42.32,42.32
2216,2021-07-07,Orientalism,3,22.02,66.06
2216,2023-06-05,Love's Executioner,3,33.59,100.77
2217,2023-09-26,Human Scale Development,3,18.97,56.91
2217,2021-10-01,Desert Solitaire,2,33.53,67.06
2217,2021-07-23,Good to Great,3,12.24,36.72
2218,2023-10-12,The War of the Worlds,2,42.2,84.4
2218,2022-12-11,The Great Mental Models,3,30.94,92.82
2219,2020-10-21,Stillness Is the Key,3,38.9,116.7
2220,2024-02-14,"Gone, Baby, Gone",3,23.9,71.7
2221,2023-10-17,A Walk to Remember,3,43.17,129.51
2221,2023-09-01,Frankenstein,2,24.73,49.46
2221,2022-05-12,Emotional Intelligence: Why It Can Matter More Than IQ,3,30.44,91.32
2221,2021-09-19,Uncanny Valley,3,35.49,106.47
2221,2022-04-28,Antifragile,1,42.62,42.62
2222,2023-09-18,On Writing Well,1,48.99,48.99
2223,2025-10-19,Desert Solitaire,2,27.01,54.02
2223,2023-12-24,Walden,1,32.13,32.13
2223,2020-06-28,The War of the Worlds,2,13.0,26.0
2223,2022-08-09,Wired for Love,1,35.59,35.59
2223,2020-03-20,A Return to Love,2,33.98,67.96
2224,2021-04-14,Titan: The Life of John D. Rockefeller,3,19.09,57.27
2225,2022-09-04,A Tale of Two Cities,2,42.5,85.0
2226,2023-12-09,The Only Game in Town,2,29.29,58.58
2227,2022-02-13,The Art of Thinking Clearly,3,48.43,145.29
2228,2025-01-13,The Little Book of Market Myths,1,12.22,12.22
2228,2025-09-24,The Thin Man,3,38.31,114.93
2228,2024-08-26,Emotional Intelligence: Why It Can Matter More Than IQ,3,27.07,81.21
2229,2025-01-27,Mating in Captivity,1,40.34,40.34
2229,2025-11-23,Stamped from the Beginning,2,21.79,43.58
2230,2019-05-11,My Grandmother's Hands: Racialized Trauma and the Pathway to Mending Our Hearts and Bodies,1,44.08,44.08
2230,2024-10-02,Fahrenheit 451,3,37.45,112.35
2230,2023-06-29,Love's Executioner,3,37.15,111.45
2231,2022-05-15,A Random Walk Down Wall Street,3,23.8,71.4
2232,2020-05-02,Rosemary's Baby,3,16.42,49.26
2233,2019-01-17,Financial Literacy for Beginners,3,21.13,63.39
2234,2021-07-06,The Willpower Instinct,2,17.58,35.16
2235,2024-05-20,The Prince,3,38.65,115.95
2236,2025-08-17,A Walk in the Woods,1,19.73,19.73
2237,2024-07-10,The Elements of Style,2,28.59,57.18
2237,2025-05-23,My Grandmother's Hands: Racialized Trauma and the Pathway to Mending Our Hearts and Bodies,1,10.61,10.61
2237,2021-07-05,Hope in the Dark,1,37.53,37.53
2237,2025-12-05,The Only Investment Guide You'll Ever Need,3,11.23,33.69
2237,2021-12-04,Leaders Eat Last,1,19.26,19.26
2238,2023-07-22,A Random Walk Down Wall Street,3,49.9,149.7
2238,2020-02-13,Underland,1,43.74,43.74
2238,2019-03-06,In the Meantime,2,44.63,89.26
2238,2020-11-02,Steve Jobs,3,30.86,92.58
2239,2024-04-07,The Bourne Identity,3,35.88,107.64
2240,2020-02-26,Desert Solitaire,1,24.77,24.77
2240,2023-12-21,Boundary Boss,3,15.79,47.37
2240,2022-02-21,The Maltese Falcon,1,48.95,48.95
2240,2022-07-11,Nineteen Eighty-Four,3,27.19,81.57
2240,2019-01-30,Stumbling on Happiness,3,24.05,72.15
2240,2019-02-06,How Emotions Are Made,3,23.35,70.05
2241,2023-03-20,The 4-Hour Workweek,3,26.21,78.63
2241,2021-04-22,Strangers on a Train,3,36.96,110.88
2242,2022-07-16,John Adams,3,11.64,34.92
2243,2025-11-05,Selected Poems,1,15.66,15.66
2243,2022-08-18,The State of Affairs,2,39.66,79.32
2243,2025-10-01,The Automatic Millionaire,1,39.72,39.72
2244,2025-09-01,New Dark Age: Technology and the End of the Future,2,40.59,81.18
2245,2019-01-28,"The Four: The Hidden DNA of Amazon, Apple, Facebook, and Google",1,36.43,36.43
2246,2021-06-15,Decisive: How to Make Better Choices in Life and Work,2,30.24,60.48
2246,2021-12-23,How Emotions Are Made,2,47.35,94.7
2246,2020-04-11,Gender Trouble,2,32.23,64.46
